study_id,effect_id,demographic_variable,category,human_analytic_pct,current_complete_case_source_pct,abs_pp_difference
Haaland874,Haaland874:Racial Discrimination perception:hyp1,pid_3,Democrat,48.89466840052016,46.97872340425532,1.915944996264841
Haaland874,Haaland874:Racial Discrimination perception:hyp1,pid_3,Independent,18.33550065019506,16.680851063829788,1.6546495863652702
Haaland874,Haaland874:Racial Discrimination perception:hyp1,pid_3,Republican,32.50975292587776,36.340425531914896,3.830672606037133
Haaland874,Haaland874:Racial Discrimination perception:hyp1,pid_3,__MISSING__,0.26007802340702213,0.0,0.26007802340702213
Haaland874,Haaland874:Racial Discrimination perception:hyp1,age_5,Older than 50,48.634590377113135,52.42553191489362,3.7909415377804834
Haaland874,Haaland874:Racial Discrimination perception:hyp1,age_5,Younger than 50,51.36540962288687,47.57446808510638,3.7909415377804905
Haaland874,Haaland874:Racial Discrimination perception:hyp1,EDUC4,College,36.02080624187256,38.808510638297875,2.787704396425312
Haaland874,Haaland874:Racial Discrimination perception:hyp1,EDUC4,Non-College,63.97919375812744,61.191489361702125,2.787704396425312
Haaland874,Haaland874:Racial Discrimination perception:hyp1,ideo_3,Conservative,25.42262678803641,26.04255319148936,0.6199264034529506
Haaland874,Haaland874:Racial Discrimination perception:hyp1,ideo_3,Liberal,24.512353706111835,24.680851063829788,0.16849735771795338
Haaland874,Haaland874:Racial Discrimination perception:hyp1,ideo_3,Moderate,48.95968790637191,49.276595744680854,0.31690783830894276
Haaland874,Haaland874:Racial Discrimination perception:hyp1,ideo_3,__MISSING__,1.1053315994798438,0.0,1.1053315994798438
HankinsonS22,HankinsonS22:Clinic_support:hyp1,GENDER,Female,53.5,53.485064011379805,0.014935988620194962
HankinsonS22,HankinsonS22:Clinic_support:hyp1,GENDER,Male,46.5,46.514935988620195,0.014935988620194962
HankinsonS22,HankinsonS22:Clinic_support:hyp1,race_4,Black,11.15,13.01564722617354,1.8656472261735395
HankinsonS22,HankinsonS22:Clinic_support:hyp1,race_4,White,66.25,86.98435277382646,20.73435277382646
HankinsonS22,HankinsonS22:Clinic_support:hyp1,race_4,__MISSING__,22.6,0.0,22.6
HankinsonS22,HankinsonS22:Clinic_support:hyp1,pid_3,Democrat,49.35,48.79089615931721,0.5591038406827948
HankinsonS22,HankinsonS22:Clinic_support:hyp1,pid_3,Independent,16.85,12.375533428165006,4.474466571834995
HankinsonS22,HankinsonS22:Clinic_support:hyp1,pid_3,Republican,33.650000000000006,38.83357041251778,5.183570412517774
HankinsonS22,HankinsonS22:Clinic_support:hyp1,pid_3,__MISSING__,0.15,0.0,0.15
HankinsonS22,HankinsonS22:Clinic_support:hyp1,age_5,Older than 50,47.65,54.83641536273115,7.186415362731154
HankinsonS22,HankinsonS22:Clinic_support:hyp1,age_5,Younger than 50,52.349999999999994,45.16358463726885,7.186415362731147
HankinsonS22,HankinsonS22:Clinic_support:hyp1,EDUC4,College,34.25,38.54907539118065,4.299075391180651
HankinsonS22,HankinsonS22:Clinic_support:hyp1,EDUC4,Non-College,65.75,61.45092460881935,4.299075391180651
HankinsonS22,HankinsonS22:Clinic_support:hyp1,ideo_3,Conservative,31.25,37.339971550497864,6.089971550497864
HankinsonS22,HankinsonS22:Clinic_support:hyp1,ideo_3,Liberal,31.05,34.35277382645804,3.30277382645804
HankinsonS22,HankinsonS22:Clinic_support:hyp1,ideo_3,Moderate,27.05,28.3072546230441,1.2572546230440977
HankinsonS22,HankinsonS22:Clinic_support:hyp1,ideo_3,__MISSING__,10.65,0.0,10.65
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,GENDER,Female,50.585480093676814,52.123552123552116,1.538072029875302
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,GENDER,Male,49.414519906323186,47.87644787644788,1.538072029875309
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,race_4,Black,10.421545667447308,12.162162162162163,1.740616494714855
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,race_4,White,72.36533957845434,87.83783783783784,15.4724982593835
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,race_4,__MISSING__,17.21311475409836,0.0,17.21311475409836
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,pid_3,Democrat,46.25292740046839,48.84169884169884,2.588771441230456
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,pid_3,Independent,3.395784543325527,3.474903474903475,0.07911893157794792
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,pid_3,Republican,50.35128805620609,47.68339768339768,2.667890372808408
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,age_5,Older than 50,53.98126463700235,56.17760617760618,2.1963415406038322
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,age_5,Younger than 50,46.01873536299766,43.82239382239382,2.1963415406038393
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,EDUC4,College,34.894613583138174,36.196911196911195,1.3022976137730211
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,EDUC4,Non-College,65.10538641686182,63.803088803088805,1.302297613773014
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,ideo_3,Conservative,37.58782201405152,37.45173745173745,0.13608456231406763
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,ideo_3,Liberal,26.346604215456676,25.868725868725868,0.4778783467308081
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,ideo_3,Moderate,35.831381733021075,36.67953667953668,0.8481549465156064
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,ideo_3,__MISSING__,0.234192037470726,0.0,0.234192037470726
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,GENDER,Female,51.14873035066505,52.123552123552116,0.9748217728870685
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,GENDER,Male,48.851269649334945,47.87644787644788,0.9748217728870685
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,race_4,Black,10.036275695284159,12.162162162162163,2.125886466878004
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,race_4,White,71.22128174123338,87.83783783783784,16.616556096604455
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,race_4,__MISSING__,18.742442563482467,0.0,18.742442563482467
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,pid_3,Democrat,44.01451027811367,48.84169884169884,4.827188563585175
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,pid_3,Independent,3.7484885126964933,3.474903474903475,0.27358503779301824
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,pid_3,Republican,52.23700120918985,47.68339768339768,4.55360352579217
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,age_5,Older than 50,51.75332527206772,56.17760617760618,4.42428090553846
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,age_5,Younger than 50,48.24667472793229,43.82239382239382,4.424280905538467
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,EDUC4,College,35.42926239419589,36.196911196911195,0.767648802715307
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,EDUC4,Non-College,64.57073760580411,63.803088803088805,0.767648802715307
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,ideo_3,Conservative,35.066505441354295,37.45173745173745,2.385232010383156
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,ideo_3,Liberal,27.08585247883918,25.868725868725868,1.2171266101133114
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,ideo_3,Moderate,37.48488512696493,36.67953667953668,0.8053484474282513
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,ideo_3,__MISSING__,0.36275695284159615,0.0,0.36275695284159615
Howard823,Howard823:financial_slack:hyp1,GENDER,Female,50.52878965922444,52.123552123552116,1.5947624643276797
Howard823,Howard823:financial_slack:hyp1,GENDER,Male,49.471210340775556,47.87644787644788,1.5947624643276797
Howard823,Howard823:financial_slack:hyp1,race_4,Black,10.223266745005875,12.162162162162163,1.9388954171562887
Howard823,Howard823:financial_slack:hyp1,race_4,White,72.50293772032902,87.83783783783784,15.334900117508823
Howard823,Howard823:financial_slack:hyp1,race_4,__MISSING__,17.2737955346651,0.0,17.2737955346651
Howard823,Howard823:financial_slack:hyp1,pid_3,Democrat,46.29847238542891,48.84169884169884,2.5432264562699345
Howard823,Howard823:financial_slack:hyp1,pid_3,Independent,3.290246768507638,3.474903474903475,0.18465670639583687
Howard823,Howard823:financial_slack:hyp1,pid_3,Republican,50.411280846063455,47.68339768339768,2.7278831626657762
Howard823,Howard823:financial_slack:hyp1,age_5,Older than 50,53.5840188014101,56.17760617760618,2.5935873761960764
Howard823,Howard823:financial_slack:hyp1,age_5,Younger than 50,46.4159811985899,43.82239382239382,2.5935873761960764
Howard823,Howard823:financial_slack:hyp1,EDUC4,College,34.90011750881316,36.196911196911195,1.2967936880980346
Howard823,Howard823:financial_slack:hyp1,EDUC4,Non-College,65.09988249118685,63.803088803088805,1.2967936880980417
Howard823,Howard823:financial_slack:hyp1,ideo_3,Conservative,37.485311398354874,37.45173745173745,0.03357394661742319
Howard823,Howard823:financial_slack:hyp1,ideo_3,Liberal,26.204465334900117,25.868725868725868,0.33573946617424966
Howard823,Howard823:financial_slack:hyp1,ideo_3,Moderate,36.07520564042303,36.67953667953668,0.6043310391136529
Howard823,Howard823:financial_slack:hyp1,ideo_3,__MISSING__,0.23501762632197415,0.0,0.23501762632197415
Howard823,Howard823:financial_slack:hyp2,GENDER,Female,51.15151515151515,52.123552123552116,0.9720369720369675
Howard823,Howard823:financial_slack:hyp2,GENDER,Male,48.848484848484844,47.87644787644788,0.9720369720369675
Howard823,Howard823:financial_slack:hyp2,race_4,Black,9.818181818181818,12.162162162162163,2.343980343980345
Howard823,Howard823:financial_slack:hyp2,race_4,White,71.15151515151516,87.83783783783784,16.686322686322683
Howard823,Howard823:financial_slack:hyp2,race_4,__MISSING__,19.03030303030303,0.0,19.03030303030303
Howard823,Howard823:financial_slack:hyp2,pid_3,Democrat,44.0,48.84169884169884,4.841698841698843
Howard823,Howard823:financial_slack:hyp2,pid_3,Independent,3.6363636363636362,3.474903474903475,0.16146016146016118
Howard823,Howard823:financial_slack:hyp2,pid_3,Republican,52.36363636363637,47.68339768339768,4.680238680238688
Howard823,Howard823:financial_slack:hyp2,age_5,Older than 50,51.515151515151516,56.17760617760618,4.662454662454664
Howard823,Howard823:financial_slack:hyp2,age_5,Younger than 50,48.484848484848484,43.82239382239382,4.662454662454664
Howard823,Howard823:financial_slack:hyp2,EDUC4,College,35.39393939393939,36.196911196911195,0.802971802971804
Howard823,Howard823:financial_slack:hyp2,EDUC4,Non-College,64.60606060606061,63.803088803088805,0.802971802971804
Howard823,Howard823:financial_slack:hyp2,ideo_3,Conservative,34.78787878787879,37.45173745173745,2.6638586638586617
Howard823,Howard823:financial_slack:hyp2,ideo_3,Liberal,26.90909090909091,25.868725868725868,1.0403650403650424
Howard823,Howard823:financial_slack:hyp2,ideo_3,Moderate,37.93939393939394,36.67953667953668,1.259857259857256
Howard823,Howard823:financial_slack:hyp2,ideo_3,__MISSING__,0.36363636363636365,0.0,0.36363636363636365
Iles1294,Iles1294:Confusing:hyp1,GENDER,Female,54.09356725146199,55.22959183673469,1.1360245852727004
Iles1294,Iles1294:Confusing:hyp1,GENDER,Male,45.90643274853801,44.77040816326531,1.1360245852727004
Iles1294,Iles1294:Confusing:hyp1,race_4,Black,10.526315789473683,13.26530612244898,2.7389903329752965
Iles1294,Iles1294:Confusing:hyp1,race_4,White,66.95906432748538,86.73469387755102,19.775629550065645
Iles1294,Iles1294:Confusing:hyp1,race_4,__MISSING__,22.514619883040936,0.0,22.514619883040936
Iles1294,Iles1294:Confusing:hyp1,pid_3,Democrat,48.24561403508772,47.19387755102041,1.0517364840673125
Iles1294,Iles1294:Confusing:hyp1,pid_3,Independent,12.475633528265107,12.244897959183673,0.23073556908143367
Iles1294,Iles1294:Confusing:hyp1,pid_3,Republican,38.88888888888889,40.56122448979592,1.6723356009070258
Iles1294,Iles1294:Confusing:hyp1,pid_3,__MISSING__,0.3898635477582846,0.0,0.3898635477582846
Iles1294,Iles1294:Confusing:hyp1,age_5,Older than 50,52.14424951267057,56.63265306122449,4.488403548553919
Iles1294,Iles1294:Confusing:hyp1,age_5,Younger than 50,47.85575048732944,43.36734693877551,4.488403548553926
Iles1294,Iles1294:Confusing:hyp1,EDUC4,College,34.21052631578947,36.98979591836735,2.7792696025778767
Iles1294,Iles1294:Confusing:hyp1,EDUC4,Non-College,65.78947368421053,63.01020408163265,2.779269602577884
Iles1294,Iles1294:Confusing:hyp1,ideo_3,Conservative,28.947368421052634,31.25,2.3026315789473664
Iles1294,Iles1294:Confusing:hyp1,ideo_3,Liberal,22.319688109161792,22.193877551020407,0.1258105581413851
Iles1294,Iles1294:Confusing:hyp1,ideo_3,Moderate,47.07602339181287,46.55612244897959,0.5199009428332744
Iles1294,Iles1294:Confusing:hyp1,ideo_3,__MISSING__,1.6569200779727096,0.0,1.6569200779727096
Iles1294,Iles1294:Confusing:hyp2,GENDER,Female,55.70866141732284,55.22959183673469,0.4790695805881455
Iles1294,Iles1294:Confusing:hyp2,GENDER,Male,44.29133858267716,44.77040816326531,0.4790695805881455
Iles1294,Iles1294:Confusing:hyp2,race_4,Black,10.62992125984252,13.26530612244898,2.6353848626064593
Iles1294,Iles1294:Confusing:hyp2,race_4,White,65.15748031496062,86.73469387755102,21.5772135625904
Iles1294,Iles1294:Confusing:hyp2,race_4,__MISSING__,24.21259842519685,0.0,24.21259842519685
Iles1294,Iles1294:Confusing:hyp2,pid_3,Democrat,47.047244094488185,47.19387755102041,0.14663345653222137
Iles1294,Iles1294:Confusing:hyp2,pid_3,Independent,13.385826771653544,12.244897959183673,1.1409288124698715
Iles1294,Iles1294:Confusing:hyp2,pid_3,Republican,39.56692913385827,40.56122448979592,0.994295355937652
Iles1294,Iles1294:Confusing:hyp2,age_5,Older than 50,50.98425196850393,56.63265306122449,5.648401092720555
Iles1294,Iles1294:Confusing:hyp2,age_5,Younger than 50,49.01574803149607,43.36734693877551,5.648401092720555
Iles1294,Iles1294:Confusing:hyp2,EDUC4,College,34.44881889763779,36.98979591836735,2.5409770207295566
Iles1294,Iles1294:Confusing:hyp2,EDUC4,Non-College,65.5511811023622,63.01020408163265,2.5409770207295423
Iles1294,Iles1294:Confusing:hyp2,ideo_3,Conservative,29.527559055118108,31.25,1.7224409448818925
Iles1294,Iles1294:Confusing:hyp2,ideo_3,Liberal,21.456692913385826,22.193877551020407,0.7371846376345808
Iles1294,Iles1294:Confusing:hyp2,ideo_3,Moderate,47.63779527559055,46.55612244897959,1.081672826610955
Iles1294,Iles1294:Confusing:hyp2,ideo_3,__MISSING__,1.3779527559055118,0.0,1.3779527559055118
Iles1294,Iles1294:Confusing:hyp3,GENDER,Female,54.280155642023345,55.22959183673469,0.9494361947113461
Iles1294,Iles1294:Confusing:hyp3,GENDER,Male,45.719844357976655,44.77040816326531,0.9494361947113461
Iles1294,Iles1294:Confusing:hyp3,race_4,Black,11.673151750972762,13.26530612244898,1.5921543714762176
Iles1294,Iles1294:Confusing:hyp3,race_4,White,66.14785992217898,86.73469387755102,20.586833955372043
Iles1294,Iles1294:Confusing:hyp3,race_4,__MISSING__,22.17898832684825,0.0,22.17898832684825
Iles1294,Iles1294:Confusing:hyp3,pid_3,Democrat,51.36186770428015,47.19387755102041,4.167990153259744
Iles1294,Iles1294:Confusing:hyp3,pid_3,Independent,12.45136186770428,12.244897959183673,0.20646390852060748
Iles1294,Iles1294:Confusing:hyp3,pid_3,Republican,35.797665369649806,40.56122448979592,4.7635591201461125
Iles1294,Iles1294:Confusing:hyp3,pid_3,__MISSING__,0.38910505836575876,0.0,0.38910505836575876
Iles1294,Iles1294:Confusing:hyp3,age_5,Older than 50,51.55642023346303,56.63265306122449,5.076232827761459
Iles1294,Iles1294:Confusing:hyp3,age_5,Younger than 50,48.44357976653696,43.36734693877551,5.0762328277614515
Iles1294,Iles1294:Confusing:hyp3,EDUC4,College,35.019455252918284,36.98979591836735,1.970340665449065
Iles1294,Iles1294:Confusing:hyp3,EDUC4,Non-College,64.98054474708171,63.01020408163265,1.9703406654490578
Iles1294,Iles1294:Confusing:hyp3,ideo_3,Conservative,27.626459143968873,31.25,3.623540856031127
Iles1294,Iles1294:Confusing:hyp3,ideo_3,Liberal,24.90272373540856,22.193877551020407,2.708846184388154
Iles1294,Iles1294:Confusing:hyp3,ideo_3,Moderate,45.719844357976655,46.55612244897959,0.8362780910029386
Iles1294,Iles1294:Confusing:hyp3,ideo_3,__MISSING__,1.7509727626459144,0.0,1.7509727626459144
Iles1294,Iles1294:Frustrated:hyp1,GENDER,Female,54.09356725146199,55.22959183673469,1.1360245852727004
Iles1294,Iles1294:Frustrated:hyp1,GENDER,Male,45.90643274853801,44.77040816326531,1.1360245852727004
Iles1294,Iles1294:Frustrated:hyp1,race_4,Black,10.526315789473683,13.26530612244898,2.7389903329752965
Iles1294,Iles1294:Frustrated:hyp1,race_4,White,66.95906432748538,86.73469387755102,19.775629550065645
Iles1294,Iles1294:Frustrated:hyp1,race_4,__MISSING__,22.514619883040936,0.0,22.514619883040936
Iles1294,Iles1294:Frustrated:hyp1,pid_3,Democrat,48.24561403508772,47.19387755102041,1.0517364840673125
Iles1294,Iles1294:Frustrated:hyp1,pid_3,Independent,12.475633528265107,12.244897959183673,0.23073556908143367
Iles1294,Iles1294:Frustrated:hyp1,pid_3,Republican,38.88888888888889,40.56122448979592,1.6723356009070258
Iles1294,Iles1294:Frustrated:hyp1,pid_3,__MISSING__,0.3898635477582846,0.0,0.3898635477582846
Iles1294,Iles1294:Frustrated:hyp1,age_5,Older than 50,52.14424951267057,56.63265306122449,4.488403548553919
Iles1294,Iles1294:Frustrated:hyp1,age_5,Younger than 50,47.85575048732944,43.36734693877551,4.488403548553926
Iles1294,Iles1294:Frustrated:hyp1,EDUC4,College,34.21052631578947,36.98979591836735,2.7792696025778767
Iles1294,Iles1294:Frustrated:hyp1,EDUC4,Non-College,65.78947368421053,63.01020408163265,2.779269602577884
Iles1294,Iles1294:Frustrated:hyp1,ideo_3,Conservative,28.947368421052634,31.25,2.3026315789473664
Iles1294,Iles1294:Frustrated:hyp1,ideo_3,Liberal,22.319688109161792,22.193877551020407,0.1258105581413851
Iles1294,Iles1294:Frustrated:hyp1,ideo_3,Moderate,47.07602339181287,46.55612244897959,0.5199009428332744
Iles1294,Iles1294:Frustrated:hyp1,ideo_3,__MISSING__,1.6569200779727096,0.0,1.6569200779727096
Iles1294,Iles1294:Frustrated:hyp2,GENDER,Female,55.70866141732284,55.22959183673469,0.4790695805881455
Iles1294,Iles1294:Frustrated:hyp2,GENDER,Male,44.29133858267716,44.77040816326531,0.4790695805881455
Iles1294,Iles1294:Frustrated:hyp2,race_4,Black,10.62992125984252,13.26530612244898,2.6353848626064593
Iles1294,Iles1294:Frustrated:hyp2,race_4,White,65.15748031496062,86.73469387755102,21.5772135625904
Iles1294,Iles1294:Frustrated:hyp2,race_4,__MISSING__,24.21259842519685,0.0,24.21259842519685
Iles1294,Iles1294:Frustrated:hyp2,pid_3,Democrat,47.047244094488185,47.19387755102041,0.14663345653222137
Iles1294,Iles1294:Frustrated:hyp2,pid_3,Independent,13.385826771653544,12.244897959183673,1.1409288124698715
Iles1294,Iles1294:Frustrated:hyp2,pid_3,Republican,39.56692913385827,40.56122448979592,0.994295355937652
Iles1294,Iles1294:Frustrated:hyp2,age_5,Older than 50,50.98425196850393,56.63265306122449,5.648401092720555
Iles1294,Iles1294:Frustrated:hyp2,age_5,Younger than 50,49.01574803149607,43.36734693877551,5.648401092720555
Iles1294,Iles1294:Frustrated:hyp2,EDUC4,College,34.44881889763779,36.98979591836735,2.5409770207295566
Iles1294,Iles1294:Frustrated:hyp2,EDUC4,Non-College,65.5511811023622,63.01020408163265,2.5409770207295423
Iles1294,Iles1294:Frustrated:hyp2,ideo_3,Conservative,29.527559055118108,31.25,1.7224409448818925
Iles1294,Iles1294:Frustrated:hyp2,ideo_3,Liberal,21.456692913385826,22.193877551020407,0.7371846376345808
Iles1294,Iles1294:Frustrated:hyp2,ideo_3,Moderate,47.63779527559055,46.55612244897959,1.081672826610955
Iles1294,Iles1294:Frustrated:hyp2,ideo_3,__MISSING__,1.3779527559055118,0.0,1.3779527559055118
Iles1294,Iles1294:Frustrated:hyp3,GENDER,Female,54.280155642023345,55.22959183673469,0.9494361947113461
Iles1294,Iles1294:Frustrated:hyp3,GENDER,Male,45.719844357976655,44.77040816326531,0.9494361947113461
Iles1294,Iles1294:Frustrated:hyp3,race_4,Black,11.673151750972762,13.26530612244898,1.5921543714762176
Iles1294,Iles1294:Frustrated:hyp3,race_4,White,66.14785992217898,86.73469387755102,20.586833955372043
Iles1294,Iles1294:Frustrated:hyp3,race_4,__MISSING__,22.17898832684825,0.0,22.17898832684825
Iles1294,Iles1294:Frustrated:hyp3,pid_3,Democrat,51.36186770428015,47.19387755102041,4.167990153259744
Iles1294,Iles1294:Frustrated:hyp3,pid_3,Independent,12.45136186770428,12.244897959183673,0.20646390852060748
Iles1294,Iles1294:Frustrated:hyp3,pid_3,Republican,35.797665369649806,40.56122448979592,4.7635591201461125
Iles1294,Iles1294:Frustrated:hyp3,pid_3,__MISSING__,0.38910505836575876,0.0,0.38910505836575876
Iles1294,Iles1294:Frustrated:hyp3,age_5,Older than 50,51.55642023346303,56.63265306122449,5.076232827761459
Iles1294,Iles1294:Frustrated:hyp3,age_5,Younger than 50,48.44357976653696,43.36734693877551,5.0762328277614515
Iles1294,Iles1294:Frustrated:hyp3,EDUC4,College,35.019455252918284,36.98979591836735,1.970340665449065
Iles1294,Iles1294:Frustrated:hyp3,EDUC4,Non-College,64.98054474708171,63.01020408163265,1.9703406654490578
Iles1294,Iles1294:Frustrated:hyp3,ideo_3,Conservative,27.626459143968873,31.25,3.623540856031127
Iles1294,Iles1294:Frustrated:hyp3,ideo_3,Liberal,24.90272373540856,22.193877551020407,2.708846184388154
Iles1294,Iles1294:Frustrated:hyp3,ideo_3,Moderate,45.719844357976655,46.55612244897959,0.8362780910029386
Iles1294,Iles1294:Frustrated:hyp3,ideo_3,__MISSING__,1.7509727626459144,0.0,1.7509727626459144
Iles1294,Iles1294:collaborative:hyp1,GENDER,Female,54.040895813047705,55.22959183673469,1.1886960236869868
Iles1294,Iles1294:collaborative:hyp1,GENDER,Male,45.95910418695229,44.77040816326531,1.1886960236869797
Iles1294,Iles1294:collaborative:hyp1,race_4,Black,10.516066212268745,13.26530612244898,2.7492399101802345
Iles1294,Iles1294:collaborative:hyp1,race_4,White,66.99123661148978,86.73469387755102,19.74345726606124
Iles1294,Iles1294:collaborative:hyp1,race_4,__MISSING__,22.49269717624148,0.0,22.49269717624148
Iles1294,Iles1294:collaborative:hyp1,pid_3,Democrat,48.19863680623174,47.19387755102041,1.004759255211333
Iles1294,Iles1294:collaborative:hyp1,pid_3,Independent,12.560856864654331,12.244897959183673,0.31595890547065864
Iles1294,Iles1294:collaborative:hyp1,pid_3,Republican,38.85102239532619,40.56122448979592,1.7102020944697287
Iles1294,Iles1294:collaborative:hyp1,pid_3,__MISSING__,0.3894839337877313,0.0,0.3894839337877313
Iles1294,Iles1294:collaborative:hyp1,age_5,Older than 50,52.093476144109054,56.63265306122449,4.539176917115434
Iles1294,Iles1294:collaborative:hyp1,age_5,Younger than 50,47.906523855890946,43.36734693877551,4.539176917115434
Iles1294,Iles1294:collaborative:hyp1,EDUC4,College,34.177215189873415,36.98979591836735,2.812580728493934
Iles1294,Iles1294:collaborative:hyp1,EDUC4,Non-College,65.82278481012658,63.01020408163265,2.812580728493927
Iles1294,Iles1294:collaborative:hyp1,ideo_3,Conservative,28.91918208373905,31.25,2.3308179162609513
Iles1294,Iles1294:collaborative:hyp1,ideo_3,Liberal,22.297955209347613,22.193877551020407,0.10407765832720628
Iles1294,Iles1294:collaborative:hyp1,ideo_3,Moderate,47.127555988315486,46.55612244897959,0.5714335393358922
Iles1294,Iles1294:collaborative:hyp1,ideo_3,__MISSING__,1.6553067185978578,0.0,1.6553067185978578
Iles1294,Iles1294:collaborative:hyp2,GENDER,Female,55.5992141453831,55.22959183673469,0.3696223086484096
Iles1294,Iles1294:collaborative:hyp2,GENDER,Male,44.4007858546169,44.77040816326531,0.3696223086484096
Iles1294,Iles1294:collaborative:hyp2,race_4,Black,10.609037328094303,13.26530612244898,2.656268794354677
Iles1294,Iles1294:collaborative:hyp2,race_4,White,65.22593320235757,86.73469387755102,21.508760675193457
Iles1294,Iles1294:collaborative:hyp2,race_4,__MISSING__,24.165029469548134,0.0,24.165029469548134
Iles1294,Iles1294:collaborative:hyp2,pid_3,Democrat,46.95481335952849,47.19387755102041,0.23906419149192004
Iles1294,Iles1294:collaborative:hyp2,pid_3,Independent,13.555992141453832,12.244897959183673,1.3110941822701587
Iles1294,Iles1294:collaborative:hyp2,pid_3,Republican,39.489194499017685,40.56122448979592,1.0720299907782334
Iles1294,Iles1294:collaborative:hyp2,age_5,Older than 50,50.884086444007856,56.63265306122449,5.748566617216632
Iles1294,Iles1294:collaborative:hyp2,age_5,Younger than 50,49.115913555992144,43.36734693877551,5.748566617216632
Iles1294,Iles1294:collaborative:hyp2,EDUC4,College,34.3811394891945,36.98979591836735,2.6086564291728465
Iles1294,Iles1294:collaborative:hyp2,EDUC4,Non-College,65.6188605108055,63.01020408163265,2.6086564291728536
Iles1294,Iles1294:collaborative:hyp2,ideo_3,Conservative,29.469548133595286,31.25,1.7804518664047144
Iles1294,Iles1294:collaborative:hyp2,ideo_3,Liberal,21.414538310412574,22.193877551020407,0.7793392406078326
Iles1294,Iles1294:collaborative:hyp2,ideo_3,Moderate,47.74066797642436,46.55612244897959,1.1845455274447687
Iles1294,Iles1294:collaborative:hyp2,ideo_3,__MISSING__,1.37524557956778,0.0,1.37524557956778
Iles1294,Iles1294:collaborative:hyp3,GENDER,Female,54.280155642023345,55.22959183673469,0.9494361947113461
Iles1294,Iles1294:collaborative:hyp3,GENDER,Male,45.719844357976655,44.77040816326531,0.9494361947113461
Iles1294,Iles1294:collaborative:hyp3,race_4,Black,11.673151750972762,13.26530612244898,1.5921543714762176
Iles1294,Iles1294:collaborative:hyp3,race_4,White,66.14785992217898,86.73469387755102,20.586833955372043
Iles1294,Iles1294:collaborative:hyp3,race_4,__MISSING__,22.17898832684825,0.0,22.17898832684825
Iles1294,Iles1294:collaborative:hyp3,pid_3,Democrat,51.36186770428015,47.19387755102041,4.167990153259744
Iles1294,Iles1294:collaborative:hyp3,pid_3,Independent,12.45136186770428,12.244897959183673,0.20646390852060748
Iles1294,Iles1294:collaborative:hyp3,pid_3,Republican,35.797665369649806,40.56122448979592,4.7635591201461125
Iles1294,Iles1294:collaborative:hyp3,pid_3,__MISSING__,0.38910505836575876,0.0,0.38910505836575876
Iles1294,Iles1294:collaborative:hyp3,age_5,Older than 50,51.55642023346303,56.63265306122449,5.076232827761459
Iles1294,Iles1294:collaborative:hyp3,age_5,Younger than 50,48.44357976653696,43.36734693877551,5.0762328277614515
Iles1294,Iles1294:collaborative:hyp3,EDUC4,College,35.019455252918284,36.98979591836735,1.970340665449065
Iles1294,Iles1294:collaborative:hyp3,EDUC4,Non-College,64.98054474708171,63.01020408163265,1.9703406654490578
Iles1294,Iles1294:collaborative:hyp3,ideo_3,Conservative,27.626459143968873,31.25,3.623540856031127
Iles1294,Iles1294:collaborative:hyp3,ideo_3,Liberal,24.90272373540856,22.193877551020407,2.708846184388154
Iles1294,Iles1294:collaborative:hyp3,ideo_3,Moderate,45.719844357976655,46.55612244897959,0.8362780910029386
