study_id,effect_id,human_ate_native,synthetic_ate_native,outcome_range,human_ate_pp,synthetic_ate_pp,treatment_label,control_label,reverse_coded,alignment_status,notes
KlarS44,KlarS44:support_candidate:hyp2,-0.02064876177189,0.0716666666666698,4.0,-0.5162190442972503,1.791666666666747,GENDER | GENDER | GENDER,PARTISAN | PARTISAN | PARTISAN,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:social_stigma:hyp1,-0.030756302521,0.54666666666667,4.0,-0.7689075630250009,13.66666666666675,Successful Treatment Engagement & Recovery | Successful Treatment Engagement & Recovery | Successful Treatment Engagement & Recovery,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:social_stigma:hyp2,0.1589401766372322,0.1841666666666697,4.0,3.9735044159308064,4.604166666666743,Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure) | Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure) | Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure),No narrative | No narrative | No narrative,True,ok,percent conversion and condition labels pass cached-data checks
McGinty730,McGinty730:social_stigma:hyp3,0.2667958874094065,-0.7908333333333348,4.0,6.669897185235163,-19.77083333333337,Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence | Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence | Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:social_stigma:hyp4,0.3618214227839962,-1.1116666666666657,4.0,9.045535569599906,-27.79166666666664,Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence | Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence | Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:treatment_support:hyp1,-0.1376707163804003,0.2333333333333298,4.0,-3.4417679095100078,5.833333333333246,Successful Treatment Engagement & Recovery | Successful Treatment Engagement & Recovery | Successful Treatment Engagement & Recovery,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:treatment_support:hyp2,-0.19517574656148,0.2574999999999949,4.0,-4.879393664037002,6.437499999999874,Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure) | Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure) | Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure),No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:treatment_support:hyp3,-0.1928925316022138,0.3849999999999953,4.0,-4.822313290055346,9.624999999999885,Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence | Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence | Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:treatment_support:hyp4,-0.2265718152814924,0.3941666666666652,4.0,-5.664295382037309,9.85416666666663,Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence | Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence | Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp1,-0.0362772871188197,0.0449999999999999,1.0,-3.627728711881972,4.499999999999993,Successful Treatment Engagement & Recovery | Successful Treatment Engagement & Recovery | Successful Treatment Engagement & Recovery,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp2,-0.0856763044200756,0.050833333333335,1.0,-8.567630442007568,5.083333333333506,Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure) | Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure) | Unsuccessful Treatment Engagement (Individual Choice) | Unsuccessful Treatment Engagement (Policy Failure),No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,-0.1218200100553066,0.0591666666666697,1.0,-12.182001005530662,5.91666666666697,Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence | Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence | Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence | Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,-0.1216089728072302,0.0583333333333349,1.0,-12.160897280723027,5.83333333333349,Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence | Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence | Unsuccessful Treatment Engagement (Individual Choice) + Family Violence | Unsuccessful treatment Engagement (Policy Failure) + Family Violence,No narrative | No narrative | No narrative,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Melin1066,Melin1066:Capable:hyp1,0.6100566100566098,0.30833333333333,6.0,10.167610167610164,5.138888888888838,“Military/Automotive” | “Military/Automotive” | “Military/Automotive”,“Cosmetics/Automotive” | “Cosmetics/Automotive” | “Cosmetics/Automotive”,False,ok,percent conversion and condition labels pass cached-data checks
Melin1066,Melin1066:Capable:hyp2,0.3898989898989899,0.2199999999999997,6.0,6.498316498316504,3.6666666666666634,“Military/Consulting” | “Military/Consulting” | “Military/Consulting”,“Cosmetics/Consulting” | “Cosmetics/Consulting” | “Cosmetics/Consulting”,False,ok,percent conversion and condition labels pass cached-data checks
Melin1066,Melin1066:Capable:hyp3,0.2456234096692107,0.1983333333333412,6.0,4.093723494486845,3.305555555555684,“Military/Wedding” | “Military/Wedding” | “Military/Wedding”,“Cosmetics/Wedding” | “Cosmetics/Wedding” | “Cosmetics/Wedding”,False,ok,percent conversion and condition labels pass cached-data checks
Melin1066,Melin1066:masculine:hyp1,0.8377256238800799,0.8250000000000002,6.0,13.962093731334663,13.750000000000004,“Military/Automotive” | “Military/Automotive” | “Military/Automotive”,“Cosmetics/Automotive” | “Cosmetics/Automotive” | “Cosmetics/Automotive”,False,ok,percent conversion and condition labels pass cached-data checks
Melin1066,Melin1066:masculine:hyp2,0.8336301332901601,1.09166666666667,6.0,13.893835554836004,18.194444444444496,“Military/Consulting” | “Military/Consulting” | “Military/Consulting”,“Cosmetics/Consulting” | “Cosmetics/Consulting” | “Cosmetics/Consulting”,False,ok,percent conversion and condition labels pass cached-data checks
Melin1066,Melin1066:masculine:hyp3,0.93538064226364,1.2399999999999998,6.0,15.589677371060668,20.66666666666666,“Military/Wedding” | “Military/Wedding” | “Military/Wedding”,“Cosmetics/Wedding” | “Cosmetics/Wedding” | “Cosmetics/Wedding”,False,ok,percent conversion and condition labels pass cached-data checks
Merolla843,Merolla843:foreign_policy:hyp1,0.3150371640937703,0.24166666666666,6.0,5.250619401562845,4.027777777777669,anger_condtion | fear/anxiety_condtion | anger_condtion,relaxation_condition | relaxation_condition | relaxation_condition,False,ok,percent conversion and condition labels pass cached-data checks
Merolla843,Merolla843:foreign_policy:hyp2,0.2150989665440499,0.1516666666666601,6.0,3.5849827757341632,2.5277777777776675,fear/anxiety_condtion | fear/anxiety_condtion | anger_condtion,relaxation_condition | anger_condtion | fear/anxiety_condtion,False,ok,percent conversion and condition labels pass cached-data checks
Merolla843,Merolla843:foreign_policy:hyp3,0.0999381975497204,0.0899999999999998,6.0,1.6656366258286814,1.500000000000001,anger_condtion,fear/anxiety_condtion,False,ok,percent conversion and condition labels pass cached-data checks
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,-0.0645278891724401,0.1316666666666597,6.0,-1.0754648195406669,2.1944444444443323,anger_condtion | fear/anxiety_condtion | anger_condtion,relaxation_condition | relaxation_condition | relaxation_condition,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,0.0526138523347898,0.0616666666666594,6.0,0.8768975389131684,1.0277777777776609,fear/anxiety_condtion | fear/anxiety_condtion | anger_condtion,relaxation_condition | anger_condtion | fear/anxiety_condtion,False,ok,percent conversion and condition labels pass cached-data checks
Merolla843,Merolla843:trump_leadership:hyp1,-0.2679161785760802,0.5966666666666702,6.0,-4.465269642934672,9.944444444444503,anger_condtion | fear/anxiety_condtion | anger_condtion,relaxation_condition | relaxation_condition | relaxation_condition,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Merolla843,Merolla843:trump_leadership:hyp2,-0.1340967594486,0.1683333333333401,6.0,-2.23494599081,2.8055555555556664,fear/anxiety_condtion | fear/anxiety_condtion | anger_condtion,relaxation_condition | anger_condtion | fear/anxiety_condtion,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp1,0.0543456197646117,-0.0191666666666643,6.0,0.905760329410188,-0.3194444444444055,Black Cisgender Woman | Black Transgender Woman | Black Cisgender Woman | Black Transgender Woman | Black Cisgender Woman | Black Transgender Woman,White Cisgender Woman | White Transgender Woman | White Cisgender Woman | White Transgender Woman | White Cisgender Woman | White Transgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp2,0.0201905145087888,-0.0508333333333359,6.0,0.3365085751464769,-0.8472222222222658,Black Transgender Woman | White Transgender Woman | Black Transgender Woman | White Transgender Woman | Black Transgender Woman | White Transgender Woman,Black Cisgender Woman | White Cisgender Woman | Black Cisgender Woman | White Cisgender Woman | Black Cisgender Woman | White Cisgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp3,0.0758432565315905,-0.0700000000000002,6.0,1.264054275526505,-1.1666666666666714,Black Transgender Woman | Black Transgender Woman | Black Transgender Woman,White Cisgender Woman | White Cisgender Woman | White Cisgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp1,0.02477425121321,0.0216666666666691,6.0,0.412904186886831,0.3611111111111564,Black Cisgender Woman | Black Transgender Woman | Black Cisgender Woman | Black Transgender Woman | Black Cisgender Woman | Black Transgender Woman,White Cisgender Woman | White Transgender Woman | White Cisgender Woman | White Transgender Woman | White Cisgender Woman | White Transgender Woman,False,ok,percent conversion and condition labels pass cached-data checks
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp2,0.0906523008390225,-0.0450000000000008,6.0,1.510871680650383,-0.7500000000000173,Black Transgender Woman | White Transgender Woman | Black Transgender Woman | White Transgender Woman | Black Transgender Woman | White Transgender Woman,Black Cisgender Woman | White Cisgender Woman | Black Cisgender Woman | White Cisgender Woman | Black Cisgender Woman | White Cisgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,0.11616134025311,-0.0233333333333307,6.0,1.9360223375518348,-0.3888888888888386,Black Transgender Woman | Black Transgender Woman | Black Transgender Woman,White Cisgender Woman | White Cisgender Woman | White Cisgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,0.1137666440983968,-0.0033333333333303,6.0,1.896110734973277,-0.0555555555555087,Black Cisgender Woman | Black Transgender Woman | Black Cisgender Woman | Black Transgender Woman | Black Cisgender Woman | Black Transgender Woman,White Cisgender Woman | White Transgender Woman | White Cisgender Woman | White Transgender Woman | White Cisgender Woman | White Transgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,0.1479711126156653,-0.0233333333333298,6.0,2.466185210261085,-0.3888888888888275,Black Transgender Woman | White Transgender Woman | Black Transgender Woman | White Transgender Woman | Black Transgender Woman | White Transgender Woman,Black Cisgender Woman | White Cisgender Woman | Black Cisgender Woman | White Cisgender Woman | Black Cisgender Woman | White Cisgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,0.2641750871464507,-0.0266666666666601,6.0,4.402918119107513,-0.4444444444443363,Black Transgender Woman | Black Transgender Woman | Black Transgender Woman,White Cisgender Woman | White Cisgender Woman | White Cisgender Woman,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
MunschS68,MunschS68:Morgan_Committed:hyp1,0.7805075248158841,0.5184999999999986,6.0,13.008458746931408,8.641666666666648,50 hours/male/1% | 50 hours/female/1% | 50 hours/male/20% | 50 hours/female/20% | 50 hours/male/60% | 50 hours/female/60%,40 hours/male/1% | 40 hours/female/1% | 40 hours/male/20% | 40 hours/male/60% | 40 hours/female/60%,False,ok,percent conversion and condition labels pass cached-data checks
SchaadS62,SchaadS62:still_identify:hyp1,-0.1639007411440518,-0.0066666666666659,6.0,-2.7316790190675344,-0.1111111111110951,v5 Narrative Conforming Transgender Man | v6 Narrative Nonconforming Transgender Man | v7 Narrative Conforming AFAB Non-Binary Person | v8 Narrative Nonconforming AFAB Non-Binary Person,v1 Narrative Conforming Transgender Woman | v2 Narrative Nonconforming Transgender Woman | v3 Narrative Conforming AMAB Non-Binary Person | v4 Narrative Nonconforming AMAB Non-Binary Person,False,ok,percent conversion and condition labels pass cached-data checks
SchaadS62,SchaadS62:still_identify:hyp2,-0.4145196117105039,-0.5625,6.0,-6.908660195175065,-9.375,v3 Narrative Conforming AMAB Non-Binary Person | v4 Narrative Nonconforming AMAB Non-Binary Person | v7 Narrative Conforming AFAB Non-Binary Person | v8 Narrative Nonconforming AFAB Non-Binary Person,v1 Narrative Conforming Transgender Woman | v2 Narrative Nonconforming Transgender Woman | v5 Narrative Conforming Transgender Man | v6 Narrative Nonconforming Transgender Man,False,ok,percent conversion and condition labels pass cached-data checks
SchaadS62,SchaadS62:still_identify:hyp3,-0.5728063485668207,-0.2041666666666657,6.0,-9.546772476113674,-3.4027777777777657,v2 Narrative Nonconforming Transgender Woman | v4 Narrative Nonconforming AMAB Non-Binary Person | v6 Narrative Nonconforming Transgender Man | v8 Narrative Nonconforming AFAB Non-Binary Person,v1 Narrative Conforming Transgender Woman | v3 Narrative Conforming AMAB Non-Binary Person | v5 Narrative Conforming Transgender Man | v7 Narrative Conforming AFAB Non-Binary Person,False,ok,percent conversion and condition labels pass cached-data checks
Schnabel903,Schnabel903:Feminine:hyp1,0.1123272993853272,0.2236111111111087,6.0,1.872121656422121,3.726851851851809,Version 1 | Version 5 | Version 1 | Version 5,Version 2 | Version 3 | Version 4 | Version 6 | Version 7 | Version 8 | Version 2 | Version 3 | Version 4 | Version 6 | Version 7 | Version 8,False,ok,percent conversion and condition labels pass cached-data checks
Schnabel903,Schnabel903:Masculine:hyp1,0.0261379397301686,0.2419444444444427,6.0,0.4356323288361441,4.032407407407379,Version 1 | Version 5 | Version 1 | Version 5,Version 2 | Version 3 | Version 4 | Version 6 | Version 7 | Version 8 | Version 2 | Version 3 | Version 4 | Version 6 | Version 7 | Version 8,False,ok,percent conversion and condition labels pass cached-data checks
ShannonS2,ShannonS2:tax credit effective:hyp1,-0.1538639840526596,-0.1600000000000001,4.0,-3.846599601316492,-4.000000000000004,Immigrant without savings,Control,False,ok,percent conversion and condition labels pass cached-data checks
ShannonS2,ShannonS2:tax credit effective:hyp2,-0.3286276639066101,-0.1266666666666598,4.0,-8.215691597665254,-3.1666666666664955,Illegal without savings,Immigrant without savings,False,ok,percent conversion and condition labels pass cached-data checks
ShannonS2,ShannonS2:tax credit effective:hyp3,0.0412168878629937,0.0791666666666648,4.0,1.0304221965748428,1.9791666666666208,Immigrant | Illegal,Immigrant without savings | Illegal without savings,False,ok,percent conversion and condition labels pass cached-data checks
Silverman1035,Silverman1035:Americans_Killed:hyp1,-0.1582228116710931,-0.8941666666666626,2.0,-7.911140583554655,-44.70833333333313,"Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement",Control group: No Corrective Information | Control group: No Corrective Information | Control group: No Corrective Information,False,ok,percent conversion and condition labels pass cached-data checks
Silverman1035,Silverman1035:Americans_Killed:hyp2,0.0612946037782062,-0.0144444444444433,2.0,3.064730188910314,-0.7222222222221686,"Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Americans_Killed:hyp3,0.0528012786948499,-0.0133333333333298,2.0,2.640063934742498,-0.6666666666664933,"Treatment 3: Corrective Information, Republican Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 3: Corrective Information, Republican Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Americans_Killed:hyp4,0.07506361323156,-0.0149999999999999,2.0,3.753180661578004,-0.7499999999999951,"Treatment 4: Corrective Information, Military Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 4: Corrective Information, Military Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Terrorism_likely:hyp1,0.0611866028708134,-0.6737499999999974,3.0,2.039553429027113,-22.458333333333247,"Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement",Control group: No Corrective Information | Control group: No Corrective Information | Control group: No Corrective Information,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Terrorism_likely:hyp2,-0.0537988581466835,-0.187222222222223,3.0,-1.7932952715561168,-6.240740740740769,"Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",True,ok,percent conversion and condition labels pass cached-data checks
Silverman1035,Silverman1035:Terrorism_likely:hyp3,-0.0218123261601497,-0.16666666666667,3.0,-0.727077538671661,-5.555555555555669,"Treatment 3: Corrective Information, Republican Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 3: Corrective Information, Republican Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",True,ok,percent conversion and condition labels pass cached-data checks
Silverman1035,Silverman1035:Terrorism_likely:hyp4,-0.1418480245091,-0.1999999999999997,3.0,-4.728267483636673,-6.666666666666665,"Treatment 4: Corrective Information, Military Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 4: Corrective Information, Military Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",True,ok,percent conversion and condition labels pass cached-data checks
Silverman1035,Silverman1035:Terrorism_worry:hyp1,0.1402508802816928,-0.5308333333333324,3.0,4.675029342723091,-17.694444444444418,"Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement",Control group: No Corrective Information | Control group: No Corrective Information | Control group: No Corrective Information,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Terrorism_worry:hyp2,0.0550264905103636,-0.0500000000000033,3.0,1.8342163503454525,-1.666666666666777,"Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 2: Corrective Information, Democratic Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 4: Corrective Information, Military Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Terrorism_worry:hyp3,0.0847307161175798,-0.0466666666666699,3.0,2.824357203919325,-1.5555555555556655,"Treatment 3: Corrective Information, Republican Endorsement | Treatment 3: Corrective Information, Republican Endorsement | Treatment 3: Corrective Information, Republican Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Silverman1035,Silverman1035:Terrorism_worry:hyp4,0.0229415461973596,-0.0566666666666697,3.0,0.7647182065786517,-1.8888888888889896,"Treatment 4: Corrective Information, Military Endorsement | Treatment 4: Corrective Information, Military Endorsement | Treatment 4: Corrective Information, Military Endorsement","Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement | Treatment 1: Corrective Information, No Elite Endorsement",True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Stoker1063,Stoker1063:Anger:hyp1,-0.6754271553410716,-1.2066666666666626,6.0,-11.257119255684522,-20.11111111111104,HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P | HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P | HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P,HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N | HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N | HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N,False,ok,percent conversion and condition labels pass cached-data checks
Stoker1063,Stoker1063:Serious:hyp1,-0.4785393584983222,-1.078333333333335,6.0,-7.975655974972041,-17.972222222222246,HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P | HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P | HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P,HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N | HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N | HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N,False,ok,percent conversion and condition labels pass cached-data checks
Stoker1063,Stoker1063:Worry:hyp1,-0.4732109896573049,-0.7837499999999986,6.0,-7.8868498276217505,-13.062499999999975,HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P | HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P | HospDes_Pr_P | MarDeb_Pr_P | DrinWat_Pr_P | HSAch_Pr_P,HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N | HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N | HospDes_Pr_N | MarDeb_Pr_N | DrinWat_Pr_N | HSAch_Pr_N,False,ok,percent conversion and condition labels pass cached-data checks
